fips,county,state,total_population,median_household_income,poverty_count,edu_pct,hud_pop2020,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4
13299,Ware,GA,35917,44138.0,7920,0.10187376451262634,35745,701.0,706.0,927.0,1121.0,1432.0
13301,Warren,GA,5197,45091.0,1175,0.07850683086395997,5259,693.0,697.0,885.0,1140.0,1502.0
13303,Washington,GA,19975,43810.0,3045,0.12270337922403003,20316,758.0,769.0,885.0,1124.0,1304.0
13305,Wayne,GA,30277,49847.0,5150,0.09452719886382402,29959,669.0,674.0,885.0,1070.0,1393.0
13307,Webster,GA,2354,35000.0,655,0.0675446049277825,2587,693.0,697.0,885.0,1120.0,1270.0
13309,Wheeler,GA,7550,36354.0,1856,0.0809271523178808,7897,659.0,767.0,973.0,1176.0,1296.0
13311,White,GA,28165,66256.0,3561,0.16357180898278004,29962,866.0,885.0,1012.0,1228.0,1530.0
13313,Whitfield,GA,103033,59659.0,13695,0.12042743587006105,104122,656.0,737.0,968.0,1263.0,1381.0
13315,Wilcox,GA,8839,46759.0,1608,0.10001131349700193,8701,693.0,697.0,885.0,1240.0,1270.0
13317,Wilkes,GA,9610,51780.0,1694,0.1141519250780437,9797,669.0,674.0,885.0,1188.0,1230.0
13319,Wilkinson,GA,8852,40757.0,1896,0.0833709896068685,8945,758.0,788.0,885.0,1138.0,1194.0
13321,Worth,GA,20706,56496.0,3982,0.06635757751376413,20346,854.0,860.0,997.0,1328.0,1620.0
15001,Hawaii,HI,202163,74238.0,28162,0.22001058551762687,201350,1458.0,1548.0,2010.0,2588.0,2855.0
15003,Honolulu,HI,1010100,99816.0,86612,0.2562914562914563,979682,1668.0,1824.0,2388.0,3365.0,4052.0
15005,Kalawao,HI,50,87813.0,7,0.34,436,1208.0,1296.0,1703.0,2197.0,2485.0
15007,Kauai,HI,73511,88869.0,6040,0.21766810409326495,71949,1608.0,1805.0,2372.0,3122.0,3693.0
15009,Maui,HI,164765,95379.0,15120,0.21610778988256002,166657,1676.0,1701.0,2139.0,2927.0,3237.0
16001,Ada,ID,497494,83881.0,42460,0.2922407104407289,469473,993.0,1139.0,1388.0,1956.0,2298.0
16003,Adams,ID,4464,55891.0,645,0.1664426523297491,4200,685.0,831.0,933.0,1258.0,1495.0
16005,Bannock,ID,87434,60998.0,10541,0.18867946107921404,86742,669.0,751.0,987.0,1391.0,1675.0
16007,Bear Lake,ID,6436,63244.0,671,0.137041640770665,6054,665.0,695.0,905.0,1275.0,1525.0
16009,Benewah,ID,9731,54191.0,1390,0.13174391121159182,9231,689.0,773.0,1016.0,1330.0,1633.0
16011,Bingham,ID,48253,69433.0,4939,0.12086295152632998,46246,665.0,689.0,905.0,1275.0,1511.0
16013,Blaine,ID,24248,81794.0,1674,0.3203563180468492,22729,925.0,1039.0,1365.0,1830.0,1837.0
16015,Boise,ID,7809,70776.0,733,0.21283134844410295,7625,993.0,1139.0,1388.0,1956.0,2298.0
16017,Bonner,ID,47976,61816.0,5621,0.20366433216608304,44688,825.0,830.0,1068.0,1505.0,1812.0
16019,Bonneville,ID,124490,73103.0,11641,0.19451361555144991,116970,803.0,903.0,1098.0,1546.0,1863.0
16021,Boundary,ID,12335,58810.0,2247,0.12598297527361169,12156,671.0,696.0,914.0,1288.0,1551.0
16023,Butte,ID,2605,37358.0,568,0.11669865642994241,2603,721.0,819.0,996.0,1344.0,1690.0
16025,Camas,ID,1133,63750.0,76,0.17475728155339806,1069,734.0,767.0,999.0,1408.0,1684.0
16027,Canyon,ID,235006,68473.0,23412,0.13569015259184872,223890,993.0,1139.0,1388.0,1956.0,2298.0
16029,Caribou,ID,7058,65380.0,468,0.09988665344290167,7028,665.0,689.0,905.0,1275.0,1500.0
16031,Cassia,ID,24859,63525.0,2536,0.12245062150528983,23847,679.0,710.0,925.0,1304.0,1386.0
16033,Clark,ID,756,53500.0,69,0.10052910052910052,885,734.0,767.0,999.0,1408.0,1684.0
16035,Clearwater,ID,8810,55885.0,900,0.14551645856980705,8735,726.0,753.0,989.0,1389.0,1678.0
16037,Custer,ID,4344,60357.0,497,0.22905156537753224,4193,715.0,748.0,974.0,1373.0,1641.0
16039,Elmore,ID,28752,55000.0,3285,0.1320255982192543,27043,769.0,797.0,1047.0,1475.0,1717.0
16041,Franklin,ID,14376,61679.0,1367,0.10225375626043405,13736,790.0,836.0,1047.0,1475.0,1777.0
16043,Fremont,ID,13519,67015.0,1484,0.1432798283896738,13111,632.0,806.0,905.0,1275.0,1536.0
16045,Gem,ID,19250,65204.0,2204,0.15802597402597401,17771,764.0,814.0,1070.0,1403.0,1703.0
16047,Gooding,ID,15520,60938.0,2043,0.10231958762886598,15280,728.0,766.0,991.0,1365.0,1561.0
16049,Idaho,ID,16787,54745.0,1688,0.1594090665395842,16511,699.0,785.0,1032.0,1339.0,1751.0
16051,Jefferson,ID,31383,77491.0,2791,0.15415989548481662,29238,803.0,903.0,1098.0,1546.0,1863.0
16053,Jerome,ID,24474,67347.0,3571,0.0804118656533464,24074,697.0,782.0,1028.0,1364.0,1745.0
16055,Kootenai,ID,173396,71949.0,15857,0.18701123439987083,161676,853.0,1042.0,1258.0,1773.0,2135.0
16057,Latah,ID,39872,62258.0,4751,0.25835172552166935,40052,703.0,763.0,946.0,1333.0,1605.0
16059,Lemhi,ID,8043,49216.0,846,0.1658585105060301,7929,681.0,733.0,928.0,1245.0,1564.0
16061,Lewis,ID,3630,46484.0,637,0.13360881542699724,3850,665.0,689.0,905.0,1275.0,1536.0
16063,Lincoln,ID,5203,62250.0,602,0.07341918124159139,5342,665.0,726.0,905.0,1275.0,1536.0
16065,Madison,ID,52487,53025.0,13963,0.1305275592051365,39725,916.0,929.0,1057.0,1490.0,1794.0
16067,Minidoka,ID,21626,63594.0,3229,0.09900120225654305,20817,676.0,782.0,920.0,1296.0,1550.0
16069,Nez Perce,ID,42200,65023.0,5749,0.17933649289099526,40468,790.0,860.0,1109.0,1563.0,1882.0
16071,Oneida,ID,4572,67383.0,611,0.15223097112860892,4429,753.0,787.0,1025.0,1444.0,1727.0
16073,Owyhee,ID,12043,58440.0,1560,0.09250186830523956,11724,993.0,1139.0,1388.0,1956.0,2298.0
16075,Payette,ID,25571,62721.0,2663,0.13448828751319855,23705,767.0,772.0,1014.0,1428.0,1541.0
16077,Power,ID,7918,56671.0,875,0.08966910836069715,7635,621.0,697.0,916.0,1291.0,1554.0
16079,Shoshone,ID,13399,44807.0,2098,0.08433465183968952,12700,649.0,729.0,958.0,1271.0,1614.0
16081,Teton,ID,11813,88906.0,1178,0.3247269956827224,11776,1038.0,1044.0,1259.0,1774.0,2137.0
16083,Twin Falls,ID,90592,61183.0,11126,0.15150344401271634,86198,718.0,806.0,1059.0,1492.0,1797.0
16085,Valley,ID,11830,72878.0,1628,0.2856297548605241,11085,786.0,954.0,1071.0,1473.0,1805.0
16087,Washington,ID,10612,50046.0,1894,0.12287975876366378,10128,766.0,794.0,1043.0,1338.0,1758.0
17001,Adams,IL,65583,63767.0,7731,0.18744186755714135,65670,593.0,666.0,875.0,1137.0,1165.0
17003,Alexander,IL,5261,40365.0,1103,0.07394031552936704,6011,685.0,742.0,933.0,1315.0,1540.0
17005,Bond,IL,16750,58617.0,2187,0.14459701492537314,16520,605.0,794.0,893.0,1163.0,1342.0
17007,Boone,IL,53459,80502.0,5150,0.15843917768757365,53293,699.0,785.0,1031.0,1380.0,1423.0
17009,Brown,IL,6334,64760.0,465,0.10198926428796969,6599,570.0,632.0,831.0,1005.0,1159.0
17011,Bureau,IL,33203,64165.0,4128,0.15293798753124718,32878,603.0,677.0,890.0,1093.0,1284.0
17013,Calhoun,IL,4472,88059.0,364,0.14288908765652952,4782,928.0,972.0,1209.0,1565.0,1818.0
17015,Carroll,IL,15594,61539.0,1641,0.13697575990765679,14398,553.0,650.0,807.0,1002.0,1238.0
17017,Cass,IL,12955,64826.0,1577,0.1296796603627943,12324,553.0,633.0,807.0,1088.0,1315.0
17019,Champaign,IL,206525,61090.0,35991,0.265900012105072,210006,880.0,885.0,1049.0,1372.0,1397.0
17021,Christian,IL,33893,56933.0,3816,0.12220812557165196,32705,580.0,644.0,846.0,1023.0,1127.0
17023,Clark,IL,15467,65874.0,1371,0.16971616991013125,15602,576.0,688.0,840.0,1082.0,1119.0
17025,Clay,IL,13248,58028.0,2048,0.10484601449275362,13217,553.0,630.0,807.0,1019.0,1126.0
17027,Clinton,IL,36998,78054.0,2531,0.16790096761987133,37549,928.0,972.0,1209.0,1565.0,1818.0
17029,Coles,IL,47076,53732.0,8465,0.174759962613646,51065,575.0,645.0,848.0,1123.0,1133.0
17031,Cook,IL,5225367,78304.0,687906,0.28758056611143296,5169517,1399.0,1507.0,1714.0,2182.0,2583.0
17033,Crawford,IL,18729,64163.0,1632,0.13722035346254471,18833,553.0,678.0,807.0,1038.0,1369.0
17035,Cumberland,IL,10447,71274.0,1000,0.1257777352349957,10787,553.0,614.0,807.0,976.0,1075.0
17037,DeKalb,IL,100686,68617.0,14841,0.20242138926961048,104588,899.0,1014.0,1327.0,1870.0,2252.0
17039,De Witt,IL,15535,61823.0,1557,0.15326681686514323,15764,566.0,628.0,825.0,1107.0,1400.0
17041,Douglas,IL,19714,67177.0,1833,0.1336106320381455,19551,699.0,703.0,820.0,1077.0,1144.0
17043,DuPage,IL,930559,107035.0,57674,0.3527836493978351,926005,1399.0,1507.0,1714.0,2182.0,2583.0
17045,Edgar,IL,16852,56687.0,1946,0.13808450035604083,17272,553.0,702.0,807.0,1042.0,1227.0
17047,Edwards,IL,6182,60784.0,870,0.09754124878680039,6431,553.0,614.0,807.0,976.0,1369.0
17049,Effingham,IL,34594,73181.0,3680,0.1780077470081517,34151,625.0,629.0,807.0,1125.0,1173.0
17051,Fayette,IL,21464,51962.0,2964,0.10501304509877003,21418,596.0,708.0,807.0,1031.0,1075.0
17053,Ford,IL,13484,58930.0,1578,0.13690299614357757,13155,553.0,614.0,807.0,1071.0,1075.0
17055,Franklin,IL,37810,51031.0,6626,0.12464956360751124,38688,547.0,614.0,807.0,1018.0,1127.0
17057,Fulton,IL,33691,57223.0,4223,0.12846160695734765,34654,649.0,654.0,859.0,1126.0,1332.0
17059,Gallatin,IL,4967,51868.0,950,0.0918059190658345,4983,553.0,711.0,807.0,1074.0,1126.0
17061,Greene,IL,12015,58900.0,1606,0.10928006658343738,12988,579.0,642.0,844.0,1020.0,1124.0
17063,Grundy,IL,52624,89993.0,3114,0.17110063849194285,50798,1025.0,1134.0,1490.0,1947.0,1984.0
17065,Hamilton,IL,8008,60574.0,1021,0.12212787212787213,8151,553.0,653.0,807.0,1029.0,1126.0
17067,Hancock,IL,17582,61026.0,2272,0.1769423273802753,17820,553.0,680.0,807.0,1043.0,1145.0
17069,Hardin,IL,3665,53026.0,414,0.09795361527967258,3890,553.0,614.0,807.0,976.0,1126.0
17071,Henderson,IL,6374,64946.0,575,0.1550047066206464,6737,622.0,641.0,807.0,1122.0,1126.0
17073,Henry,IL,49157,66313.0,4461,0.1746648493602132,49032,646.0,773.0,953.0,1247.0,1437.0
17075,Iroquois,IL,27043,62866.0,2823,0.12498613319528158,27437,605.0,619.0,813.0,1025.0,1112.0
17077,Jackson,IL,53176,44847.0,11449,0.21225740935760493,57517,632.0,714.0,932.0,1224.0,1312.0
17079,Jasper,IL,9295,67429.0,845,0.1492200107584723,9547,553.0,631.0,807.0,976.0,1126.0
17081,Jefferson,IL,37043,58384.0,4980,0.12674459412034664,37774,679.0,683.0,898.0,1126.0,1196.0
17083,Jersey,IL,21462,77607.0,1655,0.15273506662939149,21776,928.0,972.0,1209.0,1565.0,1818.0
17085,Jo Daviess,IL,21942,67729.0,1689,0.21009935283930362,21429,596.0,680.0,807.0,1071.0,1075.0
17087,Johnson,IL,13313,63295.0,1865,0.11905656125591527,12391,617.0,727.0,910.0,1100.0,1453.0
17089,Kane,IL,517254,96400.0,42558,0.24025720439087953,531756,1399.0,1507.0,1714.0,2182.0,2583.0
17091,Kankakee,IL,107421,65489.0,14520,0.13607209018720734,109924,789.0,886.0,1164.0,1569.0,1619.0
17093,Kendall,IL,132795,106358.0,6280,0.22871343047554502,127583,1180.0,1325.0,1741.0,2453.0,2564.0
17095,Knox,IL,49751,50263.0,7469,0.14297200056280276,50052,596.0,614.0,807.0,1055.0,1075.0
17097,Lake,IL,713159,104553.0,54519,0.30954387450764836,699682,1399.0,1507.0,1714.0,2182.0,2583.0
17099,LaSalle,IL,109495,67942.0,14495,0.1302981871318325,108998,694.0,699.0,918.0,1248.0,1357.0
17101,Lawrence,IL,15302,55811.0,1840,0.10214351065220233,15830,553.0,614.0,807.0,997.0,1079.0
17103,Lee,IL,34221,64588.0,3931,0.1383361094065048,34204,553.0,710.0,807.0,1137.0,1188.0
17105,Livingston,IL,35771,68175.0,3451,0.13147521735484052,35757,610.0,678.0,890.0,1158.0,1198.0
17107,Logan,IL,28027,62547.0,2842,0.1422556820209084,28818,662.0,666.0,844.0,1109.0,1124.0
17109,McDonough,IL,27370,48904.0,4887,0.19042747533796128,30107,579.0,672.0,845.0,1104.0,1261.0
17111,McHenry,IL,311133,100101.0,18641,0.24214082080653612,307291,1399.0,1507.0,1714.0,2182.0,2583.0
17113,McLean,IL,171284,75356.0,23023,0.28306204899465215,172164,782.0,869.0,1103.0,1536.0,1541.0
17115,Macon,IL,103542,59622.0,15510,0.16441637210021054,104688,686.0,770.0,943.0,1287.0,1395.0
17117,Macoupin,IL,44907,64706.0,6453,0.13779588928229453,45243,712.0,717.0,942.0,1235.0,1428.0
17119,Madison,IL,265512,71759.0,31245,0.20418286179155745,264403,928.0,972.0,1209.0,1565.0,1818.0
17121,Marion,IL,37543,59099.0,6157,0.1156540500226407,37524,560.0,666.0,807.0,1041.0,1219.0
17123,Marshall,IL,11740,64940.0,1390,0.12674616695059626,11562,683.0,756.0,965.0,1258.0,1293.0
17125,Mason,IL,13074,58479.0,1767,0.1252868288205599,13486,553.0,647.0,807.0,1067.0,1245.0
17127,Massac,IL,14135,57365.0,1901,0.10541209762999647,14041,547.0,675.0,807.0,1089.0,1126.0
17129,Menard,IL,12284,84846.0,964,0.18243243243243243,12261,725.0,873.0,1070.0,1421.0,1459.0
17131,Mercer,IL,15692,67028.0,1244,0.12796329339790977,15503,646.0,773.0,953.0,1247.0,1437.0
17133,Monroe,IL,34905,100685.0,1481,0.2684429164876092,34444,928.0,972.0,1209.0,1565.0,1818.0
17135,Montgomery,IL,28352,61796.0,3640,0.13208944695259595,28598,579.0,614.0,807.0,1074.0,1075.0
17137,Morgan,IL,32882,61188.0,3938,0.1584453500395353,34012,553.0,614.0,807.0,1000.0,1234.0
17139,Moultrie,IL,14531,72833.0,1307,0.1392884178652536,14557,553.0,616.0,807.0,1137.0,1276.0
17141,Ogle,IL,51672,75782.0,4234,0.1629315683542344,50793,674.0,709.0,932.0,1182.0,1241.0
17143,Peoria,IL,181186,63409.0,27284,0.22666210413608115,181111,683.0,756.0,965.0,1258.0,1293.0
17145,Perry,IL,20996,56338.0,3257,0.07915793484473232,21092,553.0,614.0,807.0,1137.0,1271.0
17147,Piatt,IL,16698,81151.0,1189,0.21858905258114744,16412,880.0,885.0,1049.0,1372.0,1397.0
17149,Pike,IL,14776,55514.0,1925,0.12648890092041148,15571,610.0,614.0,807.0,976.0,1183.0
17151,Pope,IL,3799,57582.0,678,0.11792576993945775,4177,553.0,617.0,807.0,1035.0,1126.0
17153,Pulaski,IL,5177,41038.0,1271,0.1016032451226579,5414,557.0,658.0,807.0,1137.0,1369.0
17155,Putnam,IL,5628,75726.0,492,0.17253020611229566,5720,552.0,677.0,814.0,1059.0,1381.0
17157,Randolph,IL,30413,63860.0,3428,0.09910235754447111,31973,547.0,614.0,807.0,1040.0,1285.0
17159,Richland,IL,15716,61607.0,2113,0.1312038686688725,15677,553.0,719.0,807.0,1034.0,1332.0
17161,Rock Island,IL,143819,64435.0,21084,0.16527718868855992,142801,646.0,773.0,953.0,1247.0,1437.0
17163,St. Clair,IL,256791,68915.0,34784,0.20732035001226679,261186,928.0,972.0,1209.0,1565.0,1818.0
17165,Saline,IL,23662,51710.0,4156,0.14711351534105316,23735,553.0,614.0,807.0,1071.0,1075.0
17167,Sangamon,IL,196122,71653.0,24834,0.2411050264631199,195963,725.0,873.0,1070.0,1421.0,1459.0
17169,Schuyler,IL,6879,63737.0,1318,0.12967001017589766,6897,553.0,719.0,807.0,999.0,1369.0
17171,Scott,IL,4899,70500.0,531,0.15554194733619106,4982,553.0,620.0,807.0,976.0,1075.0
17173,Shelby,IL,21042,65585.0,2138,0.13097614295219084,21623,574.0,637.0,837.0,1012.0,1189.0
17175,Stark,IL,5395,58125.0,657,0.13531047265987026,5393,683.0,756.0,965.0,1258.0,1293.0
17177,Stephenson,IL,44482,57527.0,5829,0.14417067577896678,44683,552.0,620.0,814.0,997.0,1136.0
17179,Tazewell,IL,131276,74606.0,11195,0.19324171973551907,132524,683.0,756.0,965.0,1258.0,1293.0
17181,Union,IL,17122,54090.0,3372,0.157107814507651,16829,620.0,668.0,807.0,1058.0,1106.0
17183,Vermilion,IL,74113,52787.0,12407,0.1067154210462402,76704,691.0,728.0,956.0,1191.0,1273.0
17185,Wabash,IL,11321,54074.0,1483,0.13134882077554985,11390,547.0,614.0,807.0,1122.0,1126.0
17187,Warren,IL,16760,62700.0,2346,0.13752983293556087,16981,547.0,620.0,807.0,1095.0,1250.0
17189,Washington,IL,13781,75111.0,1082,0.16573543284231915,13967,570.0,741.0,832.0,1042.0,1161.0
17191,Wayne,IL,16127,53522.0,2237,0.11093197742915607,16309,553.0,614.0,807.0,979.0,1126.0
17193,White,IL,13834,54605.0,2049,0.11544021974844586,13712,547.0,635.0,807.0,1071.0,1075.0
17195,Whiteside,IL,55569,62828.0,6327,0.13561518112616747,55583,589.0,644.0,846.0,1033.0,1127.0
17197,Will,IL,696774,103678.0,45737,0.24019983524069496,689704,1399.0,1507.0,1714.0,2182.0,2583.0
17199,Williamson,IL,67120,60325.0,8541,0.19375744934445768,66929,743.0,744.0,978.0,1313.0,1561.0
17201,Winnebago,IL,284591,61738.0,45057,0.1643270518041681,283635,699.0,785.0,1031.0,1380.0,1423.0
17203,Woodford,IL,38414,80093.0,2788,0.23803821523402927,38503,683.0,756.0,965.0,1258.0,1293.0
18001,Adams,IN,35827,61731.0,4040,0.09227677449967901,35544,652.0,657.0,863.0,1108.0,1149.0
18003,Allen,IN,385456,66222.0,45562,0.19914594661906937,375520,826.0,895.0,1089.0,1379.0,1499.0
18005,Bartholomew,IN,82371,76912.0,9357,0.23694018525937527,83280,1037.0,1065.0,1196.0,1539.0,1669.0
18007,Benton,IN,8709,58620.0,1217,0.1260764726145367,8695,778.0,908.0,1069.0,1293.0,1604.0
18009,Blackford,IN,12074,51108.0,2019,0.10369388769256253,11926,600.0,761.0,863.0,1114.0,1391.0
18011,Boone,IN,71235,103038.0,4050,0.3297536323436513,66875,982.0,1145.0,1349.0,1758.0,2126.0
18013,Brown,IN,15513,73933.0,1246,0.21130664603880617,15093,982.0,1145.0,1349.0,1758.0,2126.0
18015,Carroll,IN,20397,61464.0,1468,0.11648771878217384,20137,655.0,657.0,863.0,1105.0,1149.0
18017,Cass,IN,37820,55862.0,5117,0.1061078794288736,37727,717.0,721.0,863.0,1145.0,1149.0
18019,Clark,IN,121484,69005.0,11609,0.17157815020908104,117410,976.0,1077.0,1301.0,1701.0,1955.0
18021,Clay,IN,26396,68364.0,2806,0.11763145931201698,26231,741.0,766.0,964.0,1166.0,1398.0
18023,Clinton,IN,33020,59515.0,2877,0.10575408843125378,32186,625.0,707.0,922.0,1139.0,1228.0
18025,Crawford,IN,10511,46706.0,2283,0.08733707544477215,10582,600.0,769.0,863.0,1193.0,1297.0
18027,Daviess,IN,33337,64113.0,3150,0.09445960944296128,33277,669.0,673.0,878.0,1088.0,1169.0
18029,Dearborn,IN,50709,80352.0,4230,0.17277011970261688,49612,810.0,919.0,1195.0,1588.0,1766.0
18031,Decatur,IN,26432,71566.0,2477,0.13858202179176757,26587,686.0,751.0,987.0,1193.0,1327.0
18033,DeKalb,IN,43312,68110.0,4274,0.12846324344292576,43193,600.0,657.0,863.0,1066.0,1149.0
18035,Delaware,IN,112156,53377.0,21600,0.1589215021933735,114461,708.0,784.0,952.0,1280.0,1383.0
18037,Dubois,IN,43584,68945.0,4111,0.16177955212922174,42534,600.0,657.0,863.0,1216.0,1465.0
18039,Elkhart,IN,206841,63978.0,24427,0.12692841361238827,205184,849.0,879.0,1102.0,1415.0,1468.0
18041,Fayette,IN,23391,52219.0,3761,0.10764824077636698,23068,585.0,657.0,863.0,1046.0,1149.0
18043,Floyd,IN,80191,75686.0,7359,0.21642079535109926,77879,976.0,1077.0,1301.0,1701.0,1955.0
18045,Fountain,IN,16468,60559.0,1965,0.09509351469516639,16456,600.0,657.0,863.0,1053.0,1393.0
18047,Franklin,IN,22850,75985.0,1669,0.14315098468271334,22750,636.0,715.0,939.0,1292.0,1330.0
18049,Fulton,IN,20420,62644.0,2977,0.12184133202742409,20069,602.0,658.0,865.0,1046.0,1152.0
18051,Gibson,IN,33006,64153.0,3210,0.12200811973580561,33711,723.0,727.0,883.0,1172.0,1176.0
18053,Grant,IN,66560,53033.0,11670,0.1220703125,66055,585.0,684.0,863.0,1119.0,1285.0
18055,Greene,IN,30900,57771.0,4257,0.11453074433656958,32174,631.0,672.0,863.0,1171.0,1303.0
18057,Hamilton,IN,349527,114866.0,14697,0.4004669167188801,330455,982.0,1145.0,1349.0,1758.0,2126.0
18059,Hancock,IN,80170,85262.0,3889,0.22729200449045778,76614,982.0,1145.0,1349.0,1758.0,2126.0
18061,Harrison,IN,39684,71302.0,2976,0.1459026307831872,40164,976.0,1077.0,1301.0,1701.0,1955.0
18063,Hendricks,IN,175639,95261.0,8968,0.26362596006581684,166806,982.0,1145.0,1349.0,1758.0,2126.0
18065,Henry,IN,48913,57632.0,6271,0.12186944166172592,48158,678.0,682.0,863.0,1083.0,1204.0
18067,Howard,IN,83452,62014.0,9910,0.1371087571298471,82486,788.0,793.0,980.0,1299.0,1428.0
18069,Huntington,IN,36699,59894.0,3923,0.15158451183955965,36351,600.0,675.0,863.0,1088.0,1373.0
18071,Jackson,IN,46212,65609.0,5607,0.12654721717302866,44077,679.0,712.0,936.0,1132.0,1247.0
18073,Jasper,IN,33045,77777.0,2427,0.1310031774852474,33433,869.0,874.0,1149.0,1495.0,1530.0
18075,Jay,IN,20451,52231.0,2725,0.08601046403598846,20697,611.0,657.0,863.0,1109.0,1149.0
18077,Jefferson,IN,33057,57801.0,3979,0.1258734912423995,32167,643.0,740.0,865.0,1099.0,1468.0
18079,Jennings,IN,27610,66892.0,3745,0.09742846794639623,27639,630.0,657.0,863.0,1216.0,1447.0
18081,Johnson,IN,161952,82730.0,11886,0.2167370578936969,156148,982.0,1145.0,1349.0,1758.0,2126.0
18083,Knox,IN,36148,58173.0,4520,0.12105787318800487,36833,619.0,677.0,890.0,1076.0,1185.0
18085,Kosciusko,IN,80442,70945.0,7023,0.16202978543546903,79156,785.0,790.0,942.0,1162.0,1351.0
18087,LaGrange,IN,40364,81658.0,2261,0.06547913982756912,39537,652.0,657.0,863.0,1139.0,1149.0
18089,Lake,IN,497682,66375.0,72391,0.16628489678147892,485983,869.0,1027.0,1254.0,1539.0,1672.0
18091,LaPorte,IN,112215,66854.0,15485,0.14826003653700487,110026,689.0,823.0,1016.0,1299.0,1461.0
18093,Lawrence,IN,45113,64210.0,4742,0.13466184913439586,45552,606.0,663.0,871.0,1057.0,1418.0
18095,Madison,IN,130545,60060.0,17600,0.13581523612547397,129486,793.0,868.0,1140.0,1468.0,1518.0
18097,Marion,IN,971737,59504.0,146353,0.21837801792048672,957337,982.0,1145.0,1349.0,1758.0,2126.0
18099,Marshall,IN,46208,66016.0,4919,0.13417590027700832,46336,616.0,727.0,886.0,1168.0,1293.0
18101,Martin,IN,9863,65489.0,1372,0.09804319172665518,10169,600.0,657.0,863.0,1043.0,1267.0
18103,Miami,IN,35952,59551.0,5306,0.10881174899866489,35684,600.0,692.0,863.0,1112.0,1383.0
18105,Monroe,IN,140065,60308.0,25891,0.28389676221754184,147318,848.0,979.0,1126.0,1549.0,1814.0
18107,Montgomery,IN,38018,62937.0,4640,0.14198537534851913,38295,600.0,684.0,863.0,1176.0,1279.0
18109,Morgan,IN,71757,79134.0,5994,0.14153323020750588,70141,982.0,1145.0,1349.0,1758.0,2126.0
18111,Newton,IN,13829,63673.0,1718,0.09588545809530696,13981,869.0,1027.0,1254.0,1539.0,1672.0
18113,Noble,IN,47431,70286.0,3366,0.11922582277413506,47640,594.0,667.0,877.0,1077.0,1397.0
18115,Ohio,IN,5974,66333.0,592,0.11516571811181787,5890,810.0,919.0,1195.0,1588.0,1766.0
18117,Orange,IN,19768,60775.0,2852,0.09692432213678673,19552,600.0,657.0,863.0,1216.0,1304.0
18119,Owen,IN,21361,57947.0,2568,0.11066897617152754,20854,683.0,684.0,899.0,1146.0,1488.0
18121,Parke,IN,16327,63393.0,2366,0.10583695718748086,16912,745.0,752.0,988.0,1311.0,1316.0
18123,Perry,IN,19186,58936.0,2143,0.11513603669342229,19091,651.0,671.0,863.0,1110.0,1465.0
18125,Pike,IN,12227,64182.0,1321,0.09937024617649465,12364,600.0,769.0,863.0,1182.0,1187.0
18127,Porter,IN,173355,82915.0,15779,0.2072856277580687,169482,869.0,1027.0,1254.0,1539.0,1672.0
